Segment Name,Product Code,Product Name,Feature Name,MRP,Image Link
SWR DRAINTECH,5933,SINGLE TEE 90MM,,169.8,
SWR DRAINTECH,5733,SINGLE TEE 75MM,,121,
SWR DRAINTECH,5131,CROSS TEE  110MM,,310,
SWR DRAINTECH,5731,CROSS TEE 75MM,,157,
SWR DRAINTECH,5621,COUPLER  160MM,,306,
SWR DRAINTECH,5121,COUPLER  110MM,,134,
SWR DRAINTECH,5921,COUPLER  90MM,,92,
SWR DRAINTECH,5721,COUPLER  75MM,,64,
SWR DRAINTECH,5114,BEND 87.5 WITH LH DOOR  110MM,,224,
SWR DRAINTECH,5714,BEND 87.5 WITH LH DOOR 75MM,,108,
SWR DRAINTECH,5611,BEND 87.5  160MM,,478,
SWR DRAINTECH,5111,BEND 87.5  110MM,,188,
SWR DRAINTECH,5911,BEND 87.5  90MM,,128,
SWR DRAINTECH,5711,BEND 87.5  75MM,,88,
SWR DRAINTECH,5634,SINGLE TEE WITH DOOR  160MM,,648,
SWR DRAINTECH,5134,SINGLE TEE WITH DOOR  110MM,,258,
SWR DRAINTECH,5934,SINGLE TEE WITH DOOR  90MM,,196,
SWR DRAINTECH,5734,SINGLE TEE WITH DOOR  75MM,,134.7,
SWR DRAINTECH,5132,CROSS TEE WITH RH DOOR  110MM,,326,
SWR DRAINTECH,5732,CROSS TEE WITH RH DOOR  75MM,,164,
SWR DRAINTECH,5622,REPAIR COUPLER  160MM,,299,
SWR DRAINTECH,5122,REPAIR COUPLER  110MM,,136,
SWR DRAINTECH,5922,REPAIR COUPLER  90MM,,92,
SWR DRAINTECH,5722,REPAIR COUPLER  75MM,,66.4,
SWR DRAINTECH,5115,BEND 87.5 WITH RH DOOR  110MM,,226,
SWR DRAINTECH,5715,BEND 87.5 WITH RH DOOR  75MM,,108.3,
SWR DRAINTECH,5612,BEND 87.5 WITH DOOR  160MM,,480,
SWR DRAINTECH,5112,BEND 87.5 WITH DOOR  110MM,,224,
SWR DRAINTECH,5912,BEND 87.5 WITH DOOR  90MM,,132,
SWR DRAINTECH,5712,BEND 87.5 WITH DOOR  75MM,,98,
SWR DRAINTECH,5610,BEND 45  160MM,,370,
SWR DRAINTECH,5110,BEND 45  110MM,,152.8,
SWR DRAINTECH,5910,BEND 45  90MM,,106.8,
SWR DRAINTECH,5710,BEND 45  75MM,,72.7,
SWR DRAINTECH,PW 11S,SWR PIPE SELF FIT TYPE A 110MM,,966,
SWR DRAINTECH,5763-W,"NAHANI TRAP & WITHOUT JALI 75MM 21/2""",,167.2,
SWR DRAINTECH,5963-W,"NAHANI TRAP & WITHOUT JALI 90MM 3 """,,207.1,
SWR DRAINTECH,5163-W,"NAHANI TRAP & WITHOUT JALI 110MM 4""",,182.4,
SWR DRAINTECH,5792,Mutifloor Trap 110*75*50MM,,158,
SWR DRAINTECH,5793,MULTI FLOOR TRAP WITH JALI 110x75mm 4 x2 1/2 inch,,194,
SWR DRAINTECH,4507,Back Flow valve,,78,
SWR DRAINTECH,5707,Back Flow valve,,90,
SWR DRAINTECH,5907,Back Flow valve,,114,
SWR DRAINTECH,5107,Back Flow valve,,126,
SWR DRAINTECH,5607,Back Flow valve,,300,
SWR DRAINTECH,4763,NAHANI TRAP & JALI 110x63,,169,
SWR DRAINTECH,5106,"SOCKET PLUG 110mm 4""",,48,
SWR DRAINTECH,5606,"SOCKET PLUG 160mm 4""",,78,
SWR DRAINTECH,5706,SOCKET PLUG 75mm,,38,
SWR DRAINTECH,4763-W,NAHANI TRAP WITHOUT JALI 110x63,,147,
UPVC AQUAFRESH,U26-L,"Ball Valve Long Lever Handle ( SCH 80 ) 50MM 2""",,668,
UPVC AQUAFRESH,U25-L,"Ball Valve Long Lever Handle ( SCH 80 ) 40MM 11/2""",,438,
UPVC AQUAFRESH,U24-L,"Ball Valve Long Lever Handle ( SCH 80 ) 32MM 1 1/4""",,296,
UPVC AQUAFRESH,U22-L,"Ball Valve Long Lever Handle ( SCH 80 ) 20MM3/4""",,120,
UPVC AQUAFRESH,U21-L,"Ball Valve Long Lever Handle ( SCH 80 ) 15MM1/2""",,78,
UPVC AQUAFRESH,PU-6S,PIPE SCH 80 (MTR. LENGTH)(50MM),,2468,
UPVC AQUAFRESH,PU-5S,PIPE SCH 80 (MTR. LENGTH)(40MM),,1788,
UPVC AQUAFRESH,PU-4S,PIPE SCH 80 (MTR. LENGTH)(32MM),,1464,
UPVC AQUAFRESH,PU-3S,PIPE SCH 80 (MTR. LENGTH)(25MM),,1062,
UPVC AQUAFRESH,PU-2S,PIPE SCH 80 (MTR. LENGTH)(20MM),,726,
UPVC AQUAFRESH,PU-1S,PIPE SCH 80 (MTR. LENGTH)(15MM),,552,
UPVC AQUAFRESH,U26 T,"BALL VALVE THREADED ( SCH 80 ) 50MM 2""",,684,
UPVC AQUAFRESH,U25 T,"BALL VALVE THREADED ( SCH 80 ) 40MM 1 1/2""",,454,
UPVC AQUAFRESH,U24 T,"BALL VALVE THREADED ( SCH 80 ) 32MM 1 1/4""",,308,
UPVC AQUAFRESH,U23 T,"BALL VALVE THREADED ( SCH 80 ) 25MM 1""",,236,
UPVC AQUAFRESH,U22 T,"BALL VALVE THREADED ( SCH 80 ) 20MM 3/4""",,130,
UPVC AQUAFRESH,U26-N,"BALL VALVE (SCH 80 ) 50MM 3/4""",,684,
UPVC AQUAFRESH,U25-N,"BALL VALVE (SCH 80 ) 40MM 3/4""",,454,
UPVC AQUAFRESH,U24-N,"BALL VALVE (SCH 80 ) 32MM 3/4""",,308,
UPVC AQUAFRESH,UH72-S,"Short Concealed Valve (Quarter Turn)3/4"" TRIANGULER",,840,
UPVC AQUAFRESH,UH74-S,"Short Concealed Valve (Quarter Turn)3/4"" GRACIA",,840,
UPVC AQUAFRESH,UH76-S,"Short Concealed Valve (Quarter Turn)3/4"" MACASA",,840,
UPVC AQUAFRESH,UH78-S,"Short Concealed Valve (Quarter Turn)3/4"" URBONA",,840,
UPVC AQUAFRESH,UH79-S,"Short Concealed Valve (Quarter Turn)3/4"" SPA",,840,
UPVC AQUAFRESH,UH80-S,"Short Concealed Valve (Quarter Turn)3/4"" VIVA",,840,
UPVC AQUAFRESH,UH72,"Long Concealed Valve (Quarter Turn)3/4"" TRIANGULER",,820,
UPVC AQUAFRESH,UH74,"Long Concealed Valve (Quarter Turn)3/4"" GRACIA",,840,
UPVC AQUAFRESH,UH76,"Long Concealed Valve (Quarter Turn)3/4"" MACASA",,840,
UPVC AQUAFRESH,UH78,"Long Concealed Valve (Quarter Turn)3/4"" URBONA",,840,
UPVC AQUAFRESH,UH79,"Long Concealed Valve (Quarter Turn)3/4"" SPA",,830,
UPVC AQUAFRESH,UH80,"Long Concealed Valve (Quarter Turn)3/4"" VIVA",,815,
UPVC AQUAFRESH,S17,Solvent Aqua Clear 32 0z/946 Tins,,828,
UPVC AQUAFRESH,S16,Solvent Aqua Clear 16 0z/437 Tins,,448,
UPVC AQUAFRESH,S15,Solvent Aqua Clear 08 0z/237 Tins,,248,
UPVC AQUAFRESH,S14,Solvent Aqua Clear 04 0z/118 Tins,,168,
UPVC AQUAFRESH,S13,Solvent Aqua Clear 59 Tube,,98,
UPVC AQUAFRESH,UC-23,"Pipe Clamp ( SCH 80 ) 25MM 1""",,33.5,
UPVC AQUAFRESH,UC-22,"Pipe Clamp ( SCH 80 ) 20MM3/4""",,17.9,
UPVC AQUAFRESH,UC-21,"Pipe Clamp ( SCH 80 ) 15MM1/2""",,12.4,
UPVC AQUAFRESH,UF14,"Flange 100MM 4""",,668,
UPVC AQUAFRESH,UF13,"Flange 80MM 3""",,378,
UPVC AQUAFRESH,UF12,"Flange 65MM 21/2""",,228,
UPVC AQUAFRESH,U15,"Step Over Bend ( Sch 80 ) 40MM11/2""",,258,
UPVC AQUAFRESH,U14,"Step Over Bend ( Sch 80 ) 32MM 1 1/4""",,148,
UPVC AQUAFRESH,U13,"Step Over Bend ( Sch 80 ) 25MM 1""",,114,
UPVC AQUAFRESH,U12,"Step Over Bend ( Sch 80 ) 20MM3/4""",,58,
UPVC AQUAFRESH,U11,"Step Over Bend ( Sch 80 ) 15MM1/2""",,34,
UPVC AQUAFRESH,U324,"Reducer Brass Tee ( SCH 80 ) 25 x 20 x 25MM 1"" x3/4""",,214,
UPVC AQUAFRESH,U323,"Reducer Brass Tee ( SCH 80 ) 25 x 15 x 25MM 1"" x1/2"" x 1""",,144,
UPVC AQUAFRESH,U322,"Reducer Brass Tee ( SCH 80 ) 20 x 15 x 20MM3/4"" x1/2"" x3/4""",,112,
UPVC AQUAFRESH,U321,"Reducer Brass Tee ( SCH 80 ) 15 x 15 x 15MM1/2"" x1/2"" x1/2""",,94,
UPVC AQUAFRESH,U23-L,"Ball Valve Long Lever Handle ( SCH 80 ) 25MM 1""",,224,
UPVC AQUAFRESH,U731,"Male Adapter (Brass Threads) Sch 80 25 x 15MM 1"" x1/2""",,128,
UPVC AQUAFRESH,U76,"Male Adapter (Brass Threads) Sch 80 50MM 2""",,896,
UPVC AQUAFRESH,U75,"Male Adapter (Brass Threads) Sch 80 40MM 11/2""",,546,
UPVC AQUAFRESH,U74,"Male Adapter (Brass Threads) Sch 80 32MM 1 1/4 """,,448,
UPVC AQUAFRESH,U73,"Male Adapter (Brass Threads) Sch 80 25MM 1""",,274,
UPVC AQUAFRESH,U72,"Male Adapter (Brass Threads) Sch 80 20MM3/4""",,196,
UPVC AQUAFRESH,U71,"Male Adapter (Brass Threads) Sch 80 15MM1/2""",,126,
UPVC AQUAFRESH,U70,"Male Adapter (Brass Threads) Sch 80 20 x 15MM3/4""x1/2""",,128,
UPVC AQUAFRESH,U99,"Female Adaptor (Plastic Thread) SCH 80 100MM 4""",,299.2,
UPVC AQUAFRESH,U98,"Female Adaptor (Plastic Thread) SCH 80 80MM 3""",,178,
UPVC AQUAFRESH,U97,"Female Adaptor (Plastic Thread) SCH 80 65MM 21/2""",,106.8,
UPVC AQUAFRESH,U96,"Female Adaptor (Plastic Thread) SCH 80 50MM 2""",,62,
UPVC AQUAFRESH,U95,"Female Adaptor (Plastic Thread) SCH 80 40MM 11/2""",,44.4,
UPVC AQUAFRESH,U94,"Female Adaptor (Plastic Thread) SCH 80 32MM 1 1/4""",,32.6,
UPVC AQUAFRESH,U93,"Female Adaptor (Plastic Thread) SCH 80 25MM 1""",,23.8,
UPVC AQUAFRESH,U92,"Female Adaptor (Plastic Thread) SCH 80 20MM3/4""",,14.5,
UPVC AQUAFRESH,U91,"Female Adaptor (Plastic Thread) SCH 80 15MM1/2""",,9.6,
UPVC AQUAFRESH,U90,"Female Adaptor (Plastic Thread) SCH 80 25x15MM 1"" x1/2""",,29.6,
UPVC AQUAFRESH,U89,"Female Adaptor (Plastic Thread) SCH 80 20x15MM3/4"" x1/2""",,15.8,
UPVC AQUAFRESH,U49N,"Coupling (SCH-40) 150MM 6""",,534,
UPVC AQUAFRESH,U49,"Coupling (SCH 80) 100MM 4""",,362,
UPVC AQUAFRESH,U48,"Coupling (SCH 80) 80MM 3""",,228,
UPVC AQUAFRESH,U47,"Coupling (SCH 80) 65MM 21/2""",,168,
UPVC AQUAFRESH,U46,"Coupling (SCH 80) 50MM 2""",,68.4,
UPVC AQUAFRESH,U45,"Coupling (SCH 80) 40MM 11/2""",,45.5,
UPVC AQUAFRESH,U44,"Coupling (SCH 80) 32MM 1 1/4""",,36.1,
UPVC AQUAFRESH,U43,"Coupling (SCH 80) 25MM 1""",,24.8,
UPVC AQUAFRESH,U42,"Coupling (SCH 80) 20MM3/4""",,15.6,
UPVC AQUAFRESH,U41,"Coupling (SCH 80) 15MM1/2""",,10.5,
UPVC AQUAFRESH,U965,"Reducer Coupling ( SCH 80 ) 50 x 40MM 2"" x 11/2""",,111.9,
UPVC AQUAFRESH,U964,"Reducer Coupling ( SCH 80 ) 50 x 32MM 2"" x 1 1/4""",,121.1,
UPVC AQUAFRESH,U963,"Reducer Coupling ( SCH 80 ) 50 x 25MM 2"" x 1""",,124.8,
UPVC AQUAFRESH,U962,"Reducer Coupling ( SCH 80 ) 50 x 20MM 2"" x3/4""",,122.6,
UPVC AQUAFRESH,U961,"Reducer Coupling ( SCH 80 ) 50 x 15MM 2"" x1/2""",,123.6,
UPVC AQUAFRESH,U954,"Reducer Coupling ( SCH 80 ) 40 x 32MM11/2"" x 1 1/4""",,63,
UPVC AQUAFRESH,U953,"Reducer Coupling ( SCH 80 ) 40 x 25MM 11/2"" x 1""",,47,
UPVC AQUAFRESH,U952,"Reducer Coupling ( SCH 80 ) 40 x 20MM 11/2"" x3/4""",,42.6,
UPVC AQUAFRESH,U951,"Reducer Coupling ( SCH 80 ) 40 x 15MM 11/2"" x1/2""",,80.6,
UPVC AQUAFRESH,U943,"Reducer Coupling ( SCH 80 ) 32 x 25MM 1 1/4"" x 1""",,35.7,
UPVC AQUAFRESH,U942,"Reducer Coupling ( SCH 80 ) 32 x 20MM 1 1/4"" x3/4""",,32,
UPVC AQUAFRESH,U941,"Reducer Coupling ( SCH 80 ) 32 x 15MM 1 1/4"" x1/2""",,31.2,
UPVC AQUAFRESH,U932,"Reducer Coupling ( SCH 80 ) 25 x 20MM 1"" x3/4""",,25.2,
UPVC AQUAFRESH,U931,"Reducer Coupling ( SCH 80 ) 25 x 15MM 1"" x1/2""",,23.8,
UPVC AQUAFRESH,U921,"Reducer Coupling ( SCH 80 ) 20 x 15MM3/4"" x1/2""",,15.5,
UPVC AQUAFRESH,U265,"Reducer Tee ( SCH 80 ) 50 x 40 x 50MM 2"" x 11/2"" x 2""",,152,
UPVC AQUAFRESH,U264,"Reducer Tee ( SCH 80 ) 50 x 32 x 50MM 2"" x 1 1/4""",,196,
UPVC AQUAFRESH,U263,"Reducer Tee ( SCH 80 ) 50 x 25 x 50MM 2"" x 1""",,208,
UPVC AQUAFRESH,U262,"Reducer Tee ( SCH 80 ) 50 x 20 x 50MM 2"" x3/4""",,198,
UPVC AQUAFRESH,U261,"Reducer Tee ( SCH 80 ) 50 x 15 x 50MM 2"" x1/2"" x 2 """,,138,
UPVC AQUAFRESH,U254,"Reducer Tee ( SCH 80 ) 40 x 32 x 40MM 11/2"" x 1 1/4""",,118,
UPVC AQUAFRESH,U253,"Reducer Tee ( SCH 80 ) 40 x 25 x 40MM 11/2""x 1"" x 11/2""",,96,
UPVC AQUAFRESH,U252,"Reducer Tee ( SCH 80 ) 40 x 20 x 40MM 11/2"" x3/4""",,94,
UPVC AQUAFRESH,U251,"Reducer Tee ( SCH 80 ) 40 x 15 x 40MM 11/2"" x1/2"" x 11/2""",,89.4,
UPVC AQUAFRESH,U232,"Reducer Tee ( SCH 80 ) 25 x 20 x 25MM 1"" x3/4""",,46,
UPVC AQUAFRESH,U243,"Reducer Tee ( SCH 80 ) 32 x 25 x 32MM 1 1/4"" x 1""",,78,
UPVC AQUAFRESH,U242,"Reducer Tee ( SCH 80 ) 32 x 20 x 32MM 1 1/4"" x3/4""",,74.4,
UPVC AQUAFRESH,U241,"Reducer Tee ( SCH 80 ) 32 x 15 x 32MM 1 1/4"" x1/2""",,74.4,
UPVC AQUAFRESH,U231,"Reducer Tee ( SCH 80 ) 25 x 15 x 25MM 1"" x1/2"" x 1""",,43.8,
UPVC AQUAFRESH,U221,"Reducer Tee ( SCH 80 ) 20 x 15 x 20MM3/4"" x1/2"" x3/4""",,28.8,
UPVC AQUAFRESH,U69N,"Tee (Sch-40) 150MM 6""",,1248,
UPVC AQUAFRESH,U69,"Tee ( SCH 80 ) 100MM 4""",,888,
UPVC AQUAFRESH,U68,"Tee ( SCH 80 ) 80MM 3""",,548,
UPVC AQUAFRESH,U67,"Tee ( SCH 80 ) 65MM 21/2""",,338,
UPVC AQUAFRESH,U66,"Tee ( SCH 80 ) 50MM 2""",,141.6,
UPVC AQUAFRESH,U65,"Tee ( SCH 80 ) 40MM 11/2""",,91.8,
UPVC AQUAFRESH,U64,"Tee ( SCH 80 ) 32MM 1 1/4""",,69.9,
UPVC AQUAFRESH,U63,"Tee ( SCH 80 ) 25MM 1""",,45.8,
UPVC AQUAFRESH,U62,"Tee ( SCH 80 ) 20MM3/4""",,29.4,
UPVC AQUAFRESH,U61,"Tee ( SCH 80 ) 15MM1/2""",,19.6,
UPVC AQUAFRESH,U59N,"Elbow 90 (Sch-40) 150MM 6""",,1090,
UPVC AQUAFRESH,U59,"Elbow 90 ( SCH 80 ) 100MM 4""",,664,
UPVC AQUAFRESH,U58,"Elbow 90 ( SCH 80 ) 80MM 3""",,398,
UPVC AQUAFRESH,U57,"Elbow 90 ( SCH 80 ) 65MM 21/2""",,254,
UPVC AQUAFRESH,U56,"Elbow 90 ( SCH 80 ) 50MM 2""",,103.4,
UPVC AQUAFRESH,U55,"Elbow 90 ( SCH 80 ) 40MM 11/2""",,68.8,
UPVC AQUAFRESH,U54,"Elbow 90 ( SCH 80 ) 32MM 1 1/4""",,52.9,
UPVC AQUAFRESH,U53,"Elbow 90 ( SCH 80 ) 25MM 1""",,34.4,
UPVC AQUAFRESH,U52,"Elbow 90 ( SCH 80 ) 20MM3/4""",,19.6,
UPVC AQUAFRESH,U51,"Elbow 90 ( SCH 80 ) 15MM1/2""",,13.9,
UPVC AQUAFRESH,U50,"Elbow 90 ( SCH 80 ) 20 x 15MM3/4"" x1/2""",,19.9,
UPVC AQUAFRESH,UH82-S,"Short Concealed Valve (Quarter Turn)1/2"" TRIANGULER",,815,
UPVC AQUAFRESH,UH84-S,"Short Concealed Valve (Quarter Turn)1/2"" GRACIA",,825,
UPVC AQUAFRESH,UH86-S,"Short Concealed Valve (Quarter Turn)1/2"" MACASA",,815,
UPVC AQUAFRESH,UH88-S,"Short Concealed Valve (Quarter Turn)1/2"" URBONA",,815,
UPVC AQUAFRESH,UH89-S,"Short Concealed Valve (Quarter Turn)1/2"" SPA",,815,
UPVC AQUAFRESH,UH90-S,"Short Concealed Valve (Quarter Turn)1/2"" VIVA",,810,
UPVC AQUAFRESH,UH82,"Long Concealed Valve (Quarter Turn)1/2"" TRIANGULER",,820,
UPVC AQUAFRESH,UH84,"Long Concealed Valve (Quarter Turn)1/2"" GRACIA",,860,
UPVC AQUAFRESH,UH86,"Long Concealed Valve (Quarter Turn)1/2"" MACASA",,860,
UPVC AQUAFRESH,UH88,"Long Concealed Valve (Quarter Turn)1/2"" URBONA",,860,
UPVC AQUAFRESH,UH89,"Long Concealed Valve (Quarter Turn)1/2"" SPA",,840,
UPVC AQUAFRESH,UH90,"Long Concealed Valve (Quarter Turn)1/2"" VIVA",,840,
UPVC AQUAFRESH,UC-16,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 50 2,,49.9,
UPVC AQUAFRESH,UC-15,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 40 11/2,,25.9,
UPVC AQUAFRESH,UC-14,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 32 1 1/4,,22.9,
UPVC AQUAFRESH,UC-13,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 25 1,,14.9,
UPVC AQUAFRESH,UC-12,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 20 3/4,,12.9,
UPVC AQUAFRESH,UC-11,Pipe Clamp ( SCH 80 ) (Heavy saddle without powder coating) Zinc Plated 151/2,,14.8,
UPVC AQUAFRESH,UC-6,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 50MM 2""",,28.8,
UPVC AQUAFRESH,UC-5,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 40MM 11/2""",,24.8,
UPVC AQUAFRESH,UC-4,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 32MM 1 1/4""",,22.8,
UPVC AQUAFRESH,UC-3,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 25MM 1""",,17.9,
UPVC AQUAFRESH,UC-2,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 20MM3/4""",,16.6,
UPVC AQUAFRESH,UC-1,"Pipe Clamp (Heavy Saddle with powder coating) SCH 80 15MM1/2""",,14.9,
UPVC AQUAFRESH,U279N,"Tank Connector ( Sch 80 ) 100MM 4""",,1198,
UPVC AQUAFRESH,U278N,"Tank Connector ( Sch 80 ) 80MM 3""",,663.1,
UPVC AQUAFRESH,U277N,"Tank Connector ( Sch 80 ) 65MM 21/2""",,393.3,
UPVC AQUAFRESH,U276N,"Tank Connector ( Sch 80 ) 50MM 2""",,131.1,
UPVC AQUAFRESH,U275N,"Tank Connector ( Sch 80 ) 40MM 11/2""",,93.1,
UPVC AQUAFRESH,U274N,"Tank Connector ( Sch 80 ) 32MM 1 1/4""",,70.3,
UPVC AQUAFRESH,U273N,"Tank Connector ( Sch 80 ) 25MM 1""",,49.4,
UPVC AQUAFRESH,U272N,"Tank Connector ( Sch 80 ) 20MM3/4""",,43.7,
UPVC AQUAFRESH,U276,"Tank Nipple ( Sch 80 ) 50MM 2""",,124,
UPVC AQUAFRESH,U275,"Tank Nipple ( Sch 80 ) 40MM 11/2""",,82,
UPVC AQUAFRESH,U274,"Tank Nipple ( Sch 80 ) 32MM 1 1/4""",,68,
UPVC AQUAFRESH,U273,"Tank Nipple ( Sch 80 ) 25MM 1""",,52,
UPVC AQUAFRESH,U272,"Tank Nipple ( Sch 80 ) 20MM3/4""",,46,
UPVC AQUAFRESH,U26 NL,"Ball Valve ( Long Lever Handle ) SCH 80  50MM 2""",,684,
UPVC AQUAFRESH,U25 NL,"Ball Valve ( Long Lever Handle ) SCH 80  40MM 11/2""",,454,
UPVC AQUAFRESH,U24 NL,"Ball Valve ( Long Lever Handle ) SCH 80  32MM 1 1/4""",,308,
UPVC AQUAFRESH,U23 NL,"Ball Valve ( Long Lever Handle ) SCH 80  25MM 1""",,234,
UPVC AQUAFRESH,U22 NL,"Ball Valve ( Long Lever Handle ) SCH 80  20MM3/4""",,132,
UPVC AQUAFRESH,U26,"Ball Valve ( SCH 80 ) 50MM 2""",,668,
UPVC AQUAFRESH,U25,"Ball Valve ( SCH 80 ) 40MM 11/2""",,438,
UPVC AQUAFRESH,U24,"Ball Valve ( SCH 80 ) 32MM 1 1/4""",,296,
UPVC AQUAFRESH,U23,"Ball Valve ( SCH 80 ) 25MM 1""",,224,
UPVC AQUAFRESH,U22,"Ball Valve ( SCH 80 ) 20MM3/4""",,120,
UPVC AQUAFRESH,U21,"Ball Valve ( SCH 80 ) 15MM1/2""",,78,
UPVC AQUAFRESH,U340,"Cross Tee ( Sch 80 ) 32MM 1 1/4""",,96.8,
UPVC AQUAFRESH,U330,"Cross Tee ( Sch 80 ) 25MM 1""",,59.8,
UPVC AQUAFRESH,U320,"Cross Tee ( Sch 80 ) 20MM3/4""",,35.4,
UPVC AQUAFRESH,U310,"Cross Tee ( Sch 80 ) 15MM1/2""",,27.2,
UPVC AQUAFRESH,U930,"Female Adaptor (Brass Thread) SCH 80 25x15MM 1"" x1/2""",,82.8,
UPVC AQUAFRESH,U920,"Female Adaptor (Brass Thread) SCH 80 20x15MM3/4"" x1/2""",,78,
UPVC AQUAFRESH,U86,"Female Adaptor (Brass Thread) SCH 80 50MM 2""",,748,
UPVC AQUAFRESH,U85,"Female Adaptor (Brass Thread) SCH 80 40MM 11/2""",,534,
UPVC AQUAFRESH,U84,"Female Adaptor (Brass Thread) SCH 80 32MM 1 1/4""",,338,
UPVC AQUAFRESH,U83,"Female Adaptor (Brass Thread) SCH 80 25MM 1""",,196,
UPVC AQUAFRESH,U82,"Female Adaptor (Brass Thread) SCH 80 20MM3/4""",,128,
UPVC AQUAFRESH,U81,"Female Adaptor (Brass Thread) SCH 80 15MM1/2""",,66,
UPVC AQUAFRESH,U109,"Male Adapter (Plastic Threads) Sch 80 100MM 4""",,298,
UPVC AQUAFRESH,U108,"Male Adapter (Plastic Threads) Sch 80 80MM 3""",,154,
UPVC AQUAFRESH,U107,"Male Adapter (Plastic Threads) Sch 80 65MM 21/2""",,109,
UPVC AQUAFRESH,U106,"Male Adapter (Plastic Threads) Sch 80 50MM 2""",,54.6,
UPVC AQUAFRESH,U105,"Male Adapter (Plastic Threads) Sch 80 40MM 11/2""",,36.2,
UPVC AQUAFRESH,U104,"Male Adapter (Plastic Threads) Sch 80 32MM 1 1/4""",,29.2,
UPVC AQUAFRESH,U103,"Male Adapter (Plastic Threads) Sch 80 25MM 1""",,20.4,
UPVC AQUAFRESH,U102,"Male Adapter (Plastic Threads) Sch 80 20MM3/4""",,10.9,
UPVC AQUAFRESH,U101,"Male Adapter (Plastic Threads) Sch 80 15MM1/2""",,7.5,
UPVC AQUAFRESH,U609,"End Cap ( SCH 80 ) 100MM 4""",,248,
UPVC AQUAFRESH,U608,"End Cap ( SCH 80 ) 80MM 3""",,148,
UPVC AQUAFRESH,U607,"End Cap ( SCH 80 ) 65MM 21/2""",,99.4,
UPVC AQUAFRESH,U606,"End Cap ( SCH 80 ) 50MM 2""",,49.8,
UPVC AQUAFRESH,U605,"End Cap ( SCH 80 ) 40MM 11/2""",,30.8,
UPVC AQUAFRESH,U604,"End Cap ( SCH 80 ) 32MM 1 1/4""",,24.8,
UPVC AQUAFRESH,U603,"End Cap ( SCH 80 ) 25MM 1""",,15.2,
UPVC AQUAFRESH,U602,"End Cap ( SCH 80 ) 20MM3/4""",,9.2,
UPVC AQUAFRESH,U601,"End Cap ( SCH 80 ) 15MM1/2""",,6.6,
UPVC AQUAFRESH,U898,"Reducer Bushing 100 x 65MM 4"" x 21/2""",,278,
UPVC AQUAFRESH,U897,"Reducer Bushing 100 x 80MM 4"" x 3""",,216,
UPVC AQUAFRESH,U896,"Reducer Bushing 100 x 50MM 4"" x 2""",,248,
UPVC AQUAFRESH,U887,"Reducer Bushing 50 x 65MM 3"" x 21/2""",,126,
UPVC AQUAFRESH,U886,"Reducer Bushing 80 x 50MM 3"" x 2""",,154,
UPVC AQUAFRESH,U876,"Reducer Bushing 65 x 50MM 21/2"" x 2""",,62,
UPVC AQUAFRESH,U875,"Reducer Bushing ( SCH 80 ) 65 x 40MM 21/2"" x 11/2""",,88,
UPVC AQUAFRESH,U865,"Reducer Bushing ( SCH 80 ) 50 x 40MM 2"" x 11/2""",,52,
UPVC AQUAFRESH,U864,"Reducer Bushing ( SCH 80 ) 50 x 32MM 2"" x 1 1/4""",,54.3,
UPVC AQUAFRESH,U863,"Reducer Bushing ( SCH 80 ) 50 x 25MM 2"" x 1""",,61.9,
UPVC AQUAFRESH,U862,"Reducer Bushing ( SCH 80 ) 50 x 20MM 23/4""",,54.3,
UPVC AQUAFRESH,U861,"Reducer Bushing ( SCH 80 ) 50 x 15MM 2"" x1/2""",,60.2,
UPVC AQUAFRESH,U854,"Reducer Bushing ( SCH 80 ) 40 x 30MM 11/2"" x 1 1/4""",,40.6,
UPVC AQUAFRESH,U853,"Reducer Bushing ( SCH 80 ) 40 x 25MM 11/2"" x 1 """,,30.6,
UPVC AQUAFRESH,U852,"Reducer Bushing ( SCH 80 ) 40 x 20MM 11/2"" x3/4""",,30.6,
UPVC AQUAFRESH,U851,"Reducer Bushing ( SCH 80 ) 40 x 15MM 11/2"" x1/2""",,34.2,
UPVC AQUAFRESH,U843,"Reducer Bushing ( SCH 80 ) 32 x 25MM 1 1/4"" x 1""",,14.8,
UPVC AQUAFRESH,U842,"Reducer Bushing ( SCH 80 ) 32 x 20MM 1 1/4"" x3/4""",,22.9,
UPVC AQUAFRESH,U841,"Reducer Bushing ( SCH 80 ) 32 x 15MM 1 1/4"" x1/2""",,25.8,
UPVC AQUAFRESH,U832,"Reducer Bushing ( SCH 80 ) 25 x 20MM 1"" x3/4""",,24,
UPVC AQUAFRESH,U831,"Reducer Bushing ( SCH 80 ) 25 x 15MM 1"" x1/2""",,13.9,
